plot_id,sample_id,lon,lat,flagged,collection_time,analysis_duration,imagery_title,imagery_attributions,sample_geom,Crop/ or not,Confidence level
139241550,540532471,29.43685591,-2.231025478,FALSE,2021-03-07 0:38,6.9 secs,Mapbox Satellite,,POINT(29.436855908 -2.231025478),Cropland,fairly confident
139241551,540532472,29.53673307,-2.864692454,FALSE,2021-03-07 0:38,14.7 secs,Mapbox Satellite,,POINT(29.536733068 -2.864692454),Cropland,slightly confident
139241552,540532473,28.95731512,-2.076378368,FALSE,2021-03-07 0:38,10.3 secs,Mapbox Satellite,,POINT(28.957315124 -2.076378368),Non-crop,completely confident
139241553,540532474,29.69759809,-1.393088707,FALSE,2021-03-07 0:38,6.4 secs,Mapbox Satellite,,POINT(29.697598087 -1.393088707),Non-crop,completely confident
139241554,540532475,29.96229285,-2.494417924,FALSE,2021-03-07 0:39,41.9 secs,Mapbox Satellite,,POINT(29.962292853 -2.494417924),Non-crop,somewhat confident
139241555,540532476,29.74618919,-1.75895886,FALSE,2021-03-07 0:41,117.1 secs,Mapbox Satellite,,POINT(29.746189194 -1.75895886),Non-crop,completely confident
139241556,540532477,30.22213672,-1.392190657,FALSE,2021-03-07 0:41,13.6 secs,Mapbox Satellite,,POINT(30.222136717 -1.392190657),Cropland,fairly confident
139241557,540532478,29.01129612,-1.552643301,FALSE,2021-03-07 0:42,44.1 secs,Mapbox Satellite,,POINT(29.011296123 -1.552643301),Cropland,fairly confident
139241558,540532479,28.75396754,-2.125834517,FALSE,2021-03-07 0:42,5.1 secs,Mapbox Satellite,,POINT(28.753967542 -2.125834517),Non-crop,completely confident
139241559,540532480,30.01052463,-1.076642811,FALSE,2021-03-07 0:42,12.0 secs,Mapbox Satellite,,POINT(30.010524634 -1.076642811),Cropland,slightly confident
139241560,540532481,29.69652011,-1.65840779,FALSE,2021-03-07 0:42,7.9 secs,Mapbox Satellite,,POINT(29.696520109 -1.65840779),Cropland,fairly confident
139241561,540532482,30.58688831,-2.810418757,FALSE,2021-03-07 0:44,120.6 secs,Mapbox Satellite,,POINT(30.586888307 -2.810418757),Non-crop,fairly confident
139241562,540532483,30.47982462,-1.863993717,FALSE,2021-03-07 0:45,13.4 secs,Mapbox Satellite,,POINT(30.479824624 -1.863993717),Non-crop,fairly confident
139241563,540532484,29.42966939,-2.658171478,FALSE,2021-03-07 0:45,31.2 secs,Mapbox Satellite,,POINT(29.429669386 -2.658171478),Non-crop,fairly confident
139241564,540532485,29.11907846,-1.705182108,FALSE,2021-03-07 0:45,6.9 secs,Mapbox Satellite,,POINT(29.119078458 -1.705182108),Non-crop,completely confident
139241565,540532486,28.85312605,-2.288375441,FALSE,2021-03-07 0:45,13.3 secs,Mapbox Satellite,,POINT(28.85312605 -2.288375441),Cropland,slightly confident
139241566,540532487,28.85330571,-1.339482281,FALSE,2021-03-07 0:46,11.4 secs,Mapbox Satellite,,POINT(28.853305713 -1.339482281),Non-crop,completely confident
139241567,540532488,30.74613636,-2.757757633,FALSE,2021-03-07 0:46,31.6 secs,Mapbox Satellite,,POINT(30.746136358 -2.757757633),Non-crop,somewhat confident
139241568,540532489,30.06576328,-1.291442829,FALSE,2021-03-07 0:48,125.5 secs,Planet Monthly Mosaics,,POINT(30.065763275 -1.291442829),Non-crop,fairly confident
139241569,540532490,29.38323424,-2.234795537,FALSE,2021-03-07 0:49,22.3 secs,Mapbox Satellite,,POINT(29.383234235 -2.234795537),Non-crop,fairly confident
139241570,540532491,29.22578282,-1.917765755,FALSE,2021-03-07 0:49,4.8 secs,Mapbox Satellite,,POINT(29.225782815 -1.917765755),Non-crop,completely confident
139241571,540532492,29.21913528,-0.819888602,FALSE,2021-03-07 0:50,56.9 secs,Mapbox Satellite,,POINT(29.219135281 -0.819888602),Cropland,fairly confident
139241572,540532493,30.801375,-1.393088707,FALSE,2021-03-07 0:50,20.9 secs,Mapbox Satellite,,POINT(30.801374998 -1.393088707),Cropland,completely confident
139241573,540532494,30.7459567,-0.865240869,FALSE,2021-03-07 0:51,36.9 secs,Mapbox Satellite,,POINT(30.745956695 -0.865240869),Non-crop,fairly confident
139241574,540532495,29.21895562,-2.96946423,FALSE,2021-03-07 0:51,5.3 secs,Mapbox Satellite,,POINT(29.218955618 -2.96946423),Cropland,completely confident
139241575,540532496,28.43331548,-2.916630986,FALSE,2021-03-07 0:51,4.5 secs,Mapbox Satellite,,POINT(28.433315483 -2.916630986),Non-crop,completely confident
139241576,540532497,28.64492757,-2.867025153,FALSE,2021-03-07 0:51,23.2 secs,Mapbox Satellite,,POINT(28.644927566 -2.867025153),Cropland,completely confident
139241576,540532498,28.6447198,-2.867015785,FALSE,2021-03-07 0:51,23.2 secs,Mapbox Satellite,,POINT(28.6447198033 -2.8670157852),Cropland,completely confident
139241576,540532499,28.64511418,-2.866921649,FALSE,2021-03-07 0:51,23.2 secs,Mapbox Satellite,,POINT(28.6451141812 -2.8669216491),Cropland,completely confident
139241577,540532500,29.01632669,-0.819888602,FALSE,2021-03-07 0:52,45.3 secs,Planet Monthly Mosaics,,POINT(29.016326689 -0.819888602),Non-crop,completely confident
139241578,540532501,30.95667046,-1.292520533,FALSE,2021-03-07 0:53,88.4 secs,Planet Monthly Mosaics,,POINT(30.956670462 -1.292520533),Cropland,fairly confident
139241579,540532502,29.85630715,-1.917586193,FALSE,2021-03-07 0:58,276.0 secs,Planet Monthly Mosaics,,POINT(29.856307149 -1.917586193),Cropland,slightly confident
139241580,540532503,30.90340812,-1.974768121,FALSE,2021-03-07 0:58,17.3 secs,Planet Monthly Mosaics,,POINT(30.903408115 -1.974768121),Cropland,fairly confident
139241581,540532504,30.4288979,-1.600138446,FALSE,2021-03-07 0:59,24.1 secs,Planet Monthly Mosaics,,POINT(30.428897897 -1.600138446),Non-crop,fairly confident
139241582,540532505,29.48544702,-2.291606794,FALSE,2021-03-07 0:59,43.1 secs,Planet Monthly Mosaics,,POINT(29.485447015 -2.291606794),Cropland,slightly confident
139241583,540532506,30.90197081,-1.868662479,FALSE,2021-03-07 1:00,63.2 secs,Mapbox Satellite,,POINT(30.901970811 -1.868662479),Cropland,somewhat confident
139241584,540532507,29.80106851,-2.759731636,FALSE,2021-03-07 1:01,17.7 secs,Planet Monthly Mosaics,,POINT(29.801068508 -2.759731636),Non-crop,somewhat confident
139241585,540532508,28.80507393,-3.022833185,FALSE,2021-03-07 1:11,606.3 secs,Mapbox Satellite,,POINT(28.805073932 -3.022833185),Non-crop,slightly confident
139241586,540532509,30.22267571,-2.026741121,FALSE,2021-03-07 1:15,217.9 secs,Mapbox Satellite,,POINT(30.222675706 -2.026741121),Non-crop,fairly confident
139241587,540532510,30.54027349,-2.655479429,FALSE,2021-03-07 1:15,18.8 secs,Planet Monthly Mosaics,,POINT(30.540273493 -2.655479429),Cropland,fairly confident
139241588,540532511,30.37779151,-1.077540967,FALSE,2021-03-07 1:15,12.3 secs,Mapbox Satellite,,POINT(30.377791507 -1.077540967),Cropland,completely confident
139241589,540532512,30.64500156,-1.556414836,FALSE,2021-03-07 1:16,76.1 secs,Planet Monthly Mosaics,,POINT(30.645001556 -1.556414836),Non-crop,fairly confident
139241590,540532513,29.16874754,-1.71146752,FALSE,2021-03-07 1:16,11.2 secs,Planet Monthly Mosaics,,POINT(29.168747544 -1.71146752),Non-crop,completely confident
139241591,540532514,30.95756878,-2.710657512,FALSE,2021-03-07 1:17,41.5 secs,Planet Monthly Mosaics,,POINT(30.957568777 -2.710657512),Cropland,completely confident
139241592,540532515,29.16784923,-1.290544741,FALSE,2021-03-07 1:20,160.0 secs,Planet Monthly Mosaics,,POINT(29.167849228 -1.290544741),Non-crop,fairly confident
139241593,540532516,29.3260193,-1.917945318,FALSE,2021-03-07 1:21,46.6 secs,Planet Monthly Mosaics,,POINT(29.326019301 -1.917945318),Non-crop,completely confident
139241594,540532517,30.64033032,-2.288554961,FALSE,2021-03-07 1:21,27.6 secs,Planet Monthly Mosaics,,POINT(30.640330316 -2.288554961),Cropland,completely confident
139241595,540532518,30.48467553,-2.129963918,FALSE,2021-03-07 1:25,213.0 secs,Planet Monthly Mosaics,,POINT(30.484675526 -2.129963918),Non-crop,fairly confident
139241596,540532519,30.48503485,-2.756680902,FALSE,2021-03-07 1:25,30.2 secs,Planet Monthly Mosaics,,POINT(30.485034853 -2.756680902),Non-crop,fairly confident
139241597,540532520,29.22668113,-1.712185851,FALSE,2021-03-07 1:25,10.2 secs,Planet Monthly Mosaics,,POINT(29.22668113 -1.712185851),Non-crop,completely confident
139241598,540532521,29.74726717,-1.819019111,FALSE,2021-03-07 1:26,33.9 secs,Mapbox Satellite,,POINT(29.747267173 -1.819019111),Non-crop,completely confident
139241599,540532522,28.48765581,-1.182787527,FALSE,2021-03-07 1:26,5.0 secs,Mapbox Satellite,,POINT(28.487655809 -1.182787527),Non-crop,completely confident
139241600,540532523,28.69441699,-2.493340967,FALSE,2021-03-07 1:27,40.2 secs,Planet Monthly Mosaics,,POINT(28.694416989 -2.493340967),Non-crop,fairly confident
139241601,540532524,30.05947507,-2.285144082,FALSE,2021-03-07 1:27,28.7 secs,Mapbox Satellite,,POINT(30.059475068 -2.285144082),Non-crop,completely confident
139241602,540532525,30.37509656,-2.238745113,FALSE,2021-03-07 1:27,8.2 secs,Mapbox Satellite,,POINT(30.375096561 -2.238745113),Non-crop,completely confident
139241603,540532526,29.32871425,-1.92225481,FALSE,2021-03-07 1:27,9.0 secs,Mapbox Satellite,,POINT(29.328714247 -1.92225481),Non-crop,completely confident
139241604,540532527,28.53552826,-2.181393211,FALSE,2021-03-07 1:29,98.0 secs,Mapbox Satellite,,POINT(28.535528264 -2.181393211),Non-crop,completely confident
139241605,540532528,29.06132454,-1.659126141,FALSE,2021-03-07 1:29,5.3 secs,Mapbox Satellite,,POINT(29.061324535 -1.659126141),Cropland,fairly confident
139241606,540532529,30.00800935,-1.29270015,FALSE,2021-03-07 1:29,11.8 secs,Mapbox Satellite,,POINT(30.008009352 -1.29270015),Non-crop,completely confident
139241607,540532530,29.38215626,-2.234795537,FALSE,2021-03-07 1:33,222.3 secs,Mapbox Satellite,,POINT(29.382156257 -2.234795537),Non-crop,fairly confident
139241608,540532531,28.64618521,-1.659664904,FALSE,2021-03-07 1:33,5.2 secs,Mapbox Satellite,,POINT(28.646185207 -1.659664904),Non-crop,completely confident
139241609,540532532,30.74290242,-2.553551726,FALSE,2021-03-07 1:33,16.9 secs,Mapbox Satellite,,POINT(30.742902423 -2.553551726),Non-crop,completely confident
139241610,540532533,29.69256752,-2.442640975,FALSE,2021-03-07 1:34,14.2 secs,Mapbox Satellite,,POINT(29.692567521 -2.442640975),Non-crop,somewhat confident
139241611,540532534,29.80286514,-2.864333577,FALSE,2021-03-07 1:34,9.4 secs,Mapbox Satellite,,POINT(29.802865139 -2.864333577),Cropland,slightly confident
139241612,540532535,29.95977757,-1.391292607,FALSE,2021-03-07 1:34,9.8 secs,Mapbox Satellite,,POINT(29.95977757 -1.391292607),Cropland,fairly confident
139241613,540532536,30.21872312,-2.39534969,FALSE,2021-03-07 1:34,20.3 secs,Mapbox Satellite,,POINT(30.218723119 -2.39534969),Non-crop,slightly confident
139241614,540532537,29.69975404,-0.978039156,FALSE,2021-03-07 1:35,18.5 secs,Mapbox Satellite,,POINT(29.699754044 -0.978039156),Cropland,fairly confident
139241615,540532538,29.06833139,-1.811297476,FALSE,2021-03-07 1:35,5.2 secs,Mapbox Satellite,,POINT(29.068331394 -1.811297476),Non-crop,completely confident
139241616,540532539,31.00885483,-2.393195615,FALSE,2021-03-07 1:36,93.1 secs,Mapbox Satellite,,POINT(31.00885483 -2.393195615),Non-crop,completely confident
139241617,540532540,30.1152527,-2.970361338,FALSE,2021-03-07 1:37,34.0 secs,Mapbox Satellite,,POINT(30.115252697 -2.970361338),Non-crop,somewhat confident
139241618,540532541,28.48585918,-1.817582531,FALSE,2021-03-07 1:37,29.4 secs,Mapbox Satellite,,POINT(28.485859178 -1.817582531),Non-crop,completely confident
139241619,540532542,28.64277161,-1.55012894,FALSE,2021-03-07 1:37,5.2 secs,Mapbox Satellite,,POINT(28.642771609 -1.55012894),Non-crop,completely confident
139241620,540532543,29.64128147,-2.079071543,FALSE,2021-03-07 1:38,21.4 secs,Mapbox Satellite,,POINT(29.641281468 -2.079071543),Non-crop,slightly confident
139241621,540532544,30.79490713,-2.079789722,FALSE,2021-03-07 1:38,28.0 secs,Mapbox Satellite,,POINT(30.794907128 -2.079789722),Cropland,fairly confident
139241622,540532545,28.85114976,-2.231025478,FALSE,2021-03-07 1:42,224.4 secs,Planet Monthly Mosaics,,POINT(28.851149757 -2.231025478),Cropland,fairly confident
139241623,540532546,28.69639328,-2.236231748,FALSE,2021-03-07 1:43,75.4 secs,Planet Monthly Mosaics,,POINT(28.696393282 -2.236231748),Non-crop,completely confident
139241624,540532547,30.16384381,-0.869372646,FALSE,2021-03-07 1:45,100.6 secs,Planet Monthly Mosaics,,POINT(30.163843805 -0.869372646),Cropland,fairly confident
139241625,540532548,28.4308002,-2.393375122,FALSE,2021-03-07 1:45,7.2 secs,Planet Monthly Mosaics,,POINT(28.430800201 -2.393375122),Non-crop,completely confident
139241626,540532549,29.38377322,-1.605885414,FALSE,2021-03-07 1:46,42.7 secs,Planet Monthly Mosaics,,POINT(29.383773224 -1.605885414),Cropland,slightly confident
139241627,540532550,29.06671443,-2.024766063,FALSE,2021-03-07 1:46,23.9 secs,Mapbox Satellite,,POINT(29.066714427 -2.024766063),Cropland,fairly confident
139241628,540532551,30.58473235,-2.180316013,FALSE,2021-03-07 1:49,172.6 secs,Mapbox Satellite,,POINT(30.58473235 -2.180316013),Cropland,fairly confident
139241629,540532552,30.69161637,-2.601375749,FALSE,2021-03-07 1:49,18.4 secs,Mapbox Satellite,,POINT(30.691616369 -2.601375749),Non-crop,fairly confident
139241630,540532553,30.06181069,-0.918317121,FALSE,2021-03-07 1:50,28.6 secs,Planet Monthly Mosaics,,POINT(30.061810687 -0.918317121),Non-crop,fairly confident
139241631,540532554,30.79903938,-2.236052222,FALSE,2021-03-07 1:50,29.8 secs,Planet Monthly Mosaics,,POINT(30.799039378 -2.236052222),Cropland,completely confident
139241632,540532555,30.74649568,-1.345229921,FALSE,2021-03-07 1:51,13.0 secs,Planet Monthly Mosaics,,POINT(30.746495684 -1.345229921),Cropland,completely confident
139241633,540532556,30.42961655,-1.026802461,FALSE,2021-03-07 1:54,229.0 secs,Planet Monthly Mosaics,,POINT(30.429616549 -1.026802461),Cropland,completely confident
139241634,540532557,29.06401948,-2.285682642,FALSE,2021-03-07 1:54,6.1 secs,Planet Monthly Mosaics,,POINT(29.064019481 -2.285682642),Non-crop,completely confident
139241635,540532558,29.96085555,-1.763987048,FALSE,2021-03-07 1:55,51.5 secs,Planet Monthly Mosaics,,POINT(29.960855549 -1.763987048),Non-crop,slightly confident
139241636,540532559,28.95749479,-0.8704505,FALSE,2021-03-07 1:56,11.2 secs,Planet Monthly Mosaics,,POINT(28.957494787 -0.8704505),Non-crop,completely confident
139241637,540532560,28.5941805,-1.864532421,FALSE,2021-03-07 1:56,10.3 secs,Mapbox Satellite,,POINT(28.594180502 -1.864532421),Non-crop,completely confident
139241638,540532561,28.43726807,-2.868101781,FALSE,2021-03-07 1:56,6.8 secs,Mapbox Satellite,,POINT(28.437268071 -2.868101781),Non-crop,completely confident
139241639,540532562,30.17192864,-2.132297922,FALSE,2021-03-07 1:56,11.2 secs,Mapbox Satellite,,POINT(30.171928642 -2.132297922),Non-crop,completely confident
139241640,540532563,28.909802,-1.865968964,FALSE,2021-03-07 1:59,197.0 secs,Planet Monthly Mosaics,,POINT(28.909801995 -1.865968964),Cropland,somewhat confident
139241641,540445565,30.69071805,-2.497828283,TRUE,2021-03-07 2:00,,,,POINT(30.6907180542069 -2.49782828309479),,
139241642,540532564,30.69287401,-2.026202469,FALSE,2021-03-07 2:00,16.1 secs,Planet Monthly Mosaics,,POINT(30.692874011 -2.026202469),Cropland,slightly confident
139241643,540532565,29.11296991,-2.652069492,FALSE,2021-03-07 2:03,164.0 secs,Planet Monthly Mosaics,,POINT(29.112969914 -2.652069492),Non-crop,somewhat confident
139241644,540532566,29.17216114,-1.025185753,FALSE,2021-03-07 2:03,16.3 secs,Planet Monthly Mosaics,,POINT(29.172161142 -1.025185753),Non-crop,fairly confident
139241645,540532567,29.80052952,-1.23657687,FALSE,2021-03-07 2:03,7.3 secs,Planet Monthly Mosaics,,POINT(29.800529519 -1.23657687),Non-crop,completely confident
139241646,540532568,28.6481615,-3.019783158,FALSE,2021-03-07 2:22,1088.0 secs,Planet Monthly Mosaics,,POINT(28.648161501 -3.019783158),Non-crop,completely confident
139241647,540532569,29.2248845,-1.449567605,FALSE,2021-03-07 2:23,111.9 secs,Planet Monthly Mosaics,,POINT(29.224884499 -1.449567605),Non-crop,somewhat confident
139241648,540532570,29.06815173,-2.025843368,FALSE,2021-03-07 2:24,22.4 secs,Planet Monthly Mosaics,,POINT(29.068151731 -2.025843368),Non-crop,slightly confident
139241649,540532571,30.96062305,-1.972613444,FALSE,2021-03-07 2:24,12.5 secs,Planet Monthly Mosaics,,POINT(30.960623049 -1.972613444),Cropland,fairly confident
139241650,540532572,30.90807936,-1.127919372,FALSE,2021-03-07 2:25,83.3 secs,Mapbox Satellite,,POINT(30.908079355 -1.127919372),Non-crop,fairly confident
139241651,540532573,29.75032145,-2.38978499,FALSE,2021-03-07 2:26,21.8 secs,Planet Monthly Mosaics,,POINT(29.750321445 -2.38978499),Non-crop,fairly confident
139241652,540532574,30.06163102,-1.55390048,FALSE,2021-03-07 2:26,24.4 secs,Mapbox Satellite,,POINT(30.061631024 -1.55390048),Non-crop,slightly confident
139241653,540532575,28.4833439,-1.181530153,FALSE,2021-03-07 2:26,5.7 secs,Mapbox Satellite,,POINT(28.483343895 -1.181530153),Non-crop,completely confident
139241654,540532576,30.74649568,-2.0805079,FALSE,2021-03-07 2:26,4.8 secs,Mapbox Satellite,,POINT(30.746495684 -2.0805079),Non-crop,completely confident
139241655,540532577,30.38210342,-0.82060718,FALSE,2021-03-07 2:27,5.9 secs,Mapbox Satellite,,POINT(30.38210342 -0.82060718),Cropland,completely confident
139241656,540532578,29.27167898,-2.81454603,FALSE,2021-03-07 2:27,9.6 secs,Mapbox Satellite,,POINT(29.271678976 -2.81454603),Non-crop,fairly confident
139241657,540532579,29.43308298,-0.818990378,FALSE,2021-03-07 2:27,29.9 secs,Planet Monthly Mosaics,,POINT(29.433082984 -0.818990378),Non-crop,fairly confident
139241658,540532580,28.59166522,-1.920638752,FALSE,2021-03-07 2:27,8.8 secs,Planet Monthly Mosaics,,POINT(28.591665219 -1.920638752),Non-crop,completely confident
139241659,540532581,29.11800048,-2.028716177,FALSE,2021-03-07 2:27,7.9 secs,Planet Monthly Mosaics,,POINT(29.11800048 -2.028716177),Non-crop,completely confident
139241660,540532582,30.5348836,-1.239630429,FALSE,2021-03-07 2:30,143.0 secs,Planet Monthly Mosaics,,POINT(30.534883601 -1.239630429),Non-crop,fairly confident
139241661,540532583,30.21818413,-1.237834219,FALSE,2021-03-07 2:30,15.6 secs,Planet Monthly Mosaics,,POINT(30.21818413 -1.237834219),Cropland,somewhat confident
139241662,540532584,30.06396664,-2.446769465,FALSE,2021-03-07 3:42,4326.6 secs,Mapbox Satellite,,POINT(30.063966644 -2.446769465),Non-crop,slightly confident
139241663,540532585,29.06114487,-0.868474434,FALSE,2021-03-07 3:43,44.3 secs,Mapbox Satellite,,POINT(29.061144872 -0.868474434),Non-crop,fairly confident
139241664,540532586,30.9579281,-2.391221044,FALSE,2021-03-07 3:44,36.0 secs,Planet Monthly Mosaics,,POINT(30.957928103 -2.391221044),Non-crop,slightly confident
139241665,540532587,29.01111646,-2.54798769,FALSE,2021-03-07 3:44,45.4 secs,Mapbox Satellite,,POINT(29.01111646 -2.54798769),Cropland,somewhat confident
139241666,540532588,28.85779729,-3.026062616,FALSE,2021-03-07 3:45,49.4 secs,Mapbox Satellite,,POINT(28.85779729 -3.026062616),Non-crop,completely confident
