Input,Label
hls_train/hls_train/chips/chip_20200401_S30_T41RQM_2020062T060749_6_7.tif,hls_train/hls_train/seg_maps/seg_map_20200401_S30_T41RQM_2020062T060749_6_7.tif
hls_train/hls_train/chips/chip_20200901_S30_T40RDR_2020214T064629_11_9.tif,hls_train/hls_train/seg_maps/seg_map_20200901_S30_T40RDR_2020214T064629_11_9.tif
hls_train/hls_train/chips/chip_20190901_S30_T36QYL_2019213T080619_6_6.tif,hls_train/hls_train/seg_maps/seg_map_20190901_S30_T36QYL_2019213T080619_6_6.tif
hls_train/hls_train/chips/chip_20190501_S30_T39QUU_2019090T070621_2_10.tif,hls_train/hls_train/seg_maps/seg_map_20190501_S30_T39QUU_2019090T070621_2_10.tif
hls_train/hls_train/chips/chip_20161001_S30_T31QCC_2016243T102022_7_1.tif,hls_train/hls_train/seg_maps/seg_map_20161001_S30_T31QCC_2016243T102022_7_1.tif
hls_train/hls_train/chips/chip_20180901_S30_T39QXV_2018214T064619_11_1.tif,hls_train/hls_train/seg_maps/seg_map_20180901_S30_T39QXV_2018214T064619_11_1.tif
hls_train/hls_train/chips/chip_20171001_S30_T37QFC_2017244T073609_12_12.tif,hls_train/hls_train/seg_maps/seg_map_20171001_S30_T37QFC_2017244T073609_12_12.tif
hls_train/hls_train/chips/chip_20190101_L30_T43RDL_2018337T053131_1_0.tif,hls_train/hls_train/seg_maps/seg_map_20190101_L30_T43RDL_2018337T053131_1_0.tif
hls_train/hls_train/chips/chip_20201201_S30_T38PPR_2020305T071031_2_10.tif,hls_train/hls_train/seg_maps/seg_map_20201201_S30_T38PPR_2020305T071031_2_10.tif
hls_train/hls_train/chips/chip_20200101_S30_T37QBE_2019335T080301_3_2.tif,hls_train/hls_train/seg_maps/seg_map_20200101_S30_T37QBE_2019335T080301_3_2.tif
hls_train/hls_train/chips/chip_20190601_S30_T42RTP_2019122T060641_4_0.tif,hls_train/hls_train/seg_maps/seg_map_20190601_S30_T42RTP_2019122T060641_4_0.tif
hls_train/hls_train/chips/chip_20200401_L30_T41RLH_2020063T062123_10_2.tif,hls_train/hls_train/seg_maps/seg_map_20200401_L30_T41RLH_2020063T062123_10_2.tif
hls_train/hls_train/chips/chip_20200901_L30_T41RKL_2020214T062710_1_11.tif,hls_train/hls_train/seg_maps/seg_map_20200901_L30_T41RKL_2020214T062710_1_11.tif
hls_train/hls_train/chips/chip_20180701_S30_T36QWD_2018153T081011_10_4.tif,hls_train/hls_train/seg_maps/seg_map_20180701_S30_T36QWD_2018153T081011_10_4.tif
hls_train/hls_train/chips/chip_20200801_S30_T39RVN_2020183T071619_11_8.tif,hls_train/hls_train/seg_maps/seg_map_20200801_S30_T39RVN_2020183T071619_11_8.tif
hls_train/hls_train/chips/chip_20180801_S30_T42RTP_2018182T060629_9_9.tif,hls_train/hls_train/seg_maps/seg_map_20180801_S30_T42RTP_2018182T060629_9_9.tif
hls_train/hls_train/chips/chip_20190801_S30_T36PTB_2019181T081611_10_12.tif,hls_train/hls_train/seg_maps/seg_map_20190801_S30_T36PTB_2019181T081611_10_12.tif
hls_train/hls_train/chips/chip_20171101_S30_T37QGB_2017274T075159_4_7.tif,hls_train/hls_train/seg_maps/seg_map_20171101_S30_T37QGB_2017274T075159_4_7.tif
hls_train/hls_train/chips/chip_20191001_S30_T28QCJ_2019243T113319_8_3.tif,hls_train/hls_train/seg_maps/seg_map_20191001_S30_T28QCJ_2019243T113319_8_3.tif
hls_train/hls_train/chips/chip_20190501_L30_T40RCS_2019088T064455_3_9.tif,hls_train/hls_train/seg_maps/seg_map_20190501_L30_T40RCS_2019088T064455_3_9.tif
hls_train/hls_train/chips/chip_20181001_S30_T36QWG_2018243T080601_4_4.tif,hls_train/hls_train/seg_maps/seg_map_20181001_S30_T36QWG_2018243T080601_4_4.tif
hls_train/hls_train/chips/chip_20201101_S30_T43RBL_2020276T054649_10_7.tif,hls_train/hls_train/seg_maps/seg_map_20201101_S30_T43RBL_2020276T054649_10_7.tif
hls_train/hls_train/chips/chip_20200801_S30_T43RCL_2020183T053649_7_3.tif,hls_train/hls_train/seg_maps/seg_map_20200801_S30_T43RCL_2020183T053649_7_3.tif
hls_train/hls_train/chips/chip_20200601_S30_T36NYJ_2020122T074609_4_10.tif,hls_train/hls_train/seg_maps/seg_map_20200601_S30_T36NYJ_2020122T074609_4_10.tif
hls_train/hls_train/chips/chip_20160801_S30_T28QGF_2016181T112112_3_7.tif,hls_train/hls_train/seg_maps/seg_map_20160801_S30_T28QGF_2016181T112112_3_7.tif
hls_train/hls_train/chips/chip_20181101_S30_T42QWL_2018274T055631_5_7.tif,hls_train/hls_train/seg_maps/seg_map_20181101_S30_T42QWL_2018274T055631_5_7.tif
hls_train/hls_train/chips/chip_20200801_S30_T41RKL_2020183T062631_1_12.tif,hls_train/hls_train/seg_maps/seg_map_20200801_S30_T41RKL_2020183T062631_1_12.tif
hls_train/hls_train/chips/chip_20191201_S30_T29PMS_2019304T110109_6_1.tif,hls_train/hls_train/seg_maps/seg_map_20191201_S30_T29PMS_2019304T110109_6_1.tif
hls_train/hls_train/chips/chip_20200501_S30_T40QEL_2020091T063629_6_2.tif,hls_train/hls_train/seg_maps/seg_map_20200501_S30_T40QEL_2020091T063629_6_2.tif
hls_train/hls_train/chips/chip_20190701_S30_T42RYQ_2019151T054649_0_9.tif,hls_train/hls_train/seg_maps/seg_map_20190701_S30_T42RYQ_2019151T054649_0_9.tif
hls_train/hls_train/chips/chip_20200801_S30_T38PLS_2020183T071619_10_6.tif,hls_train/hls_train/seg_maps/seg_map_20200801_S30_T38PLS_2020183T071619_10_6.tif
hls_train/hls_train/chips/chip_20170501_L30_T38RLP_2017090T073511_6_8.tif,hls_train/hls_train/seg_maps/seg_map_20170501_L30_T38RLP_2017090T073511_6_8.tif
hls_train/hls_train/chips/chip_20170401_L30_T43RCK_2017062T053126_8_3.tif,hls_train/hls_train/seg_maps/seg_map_20170401_L30_T43RCK_2017062T053126_8_3.tif
hls_train/hls_train/chips/chip_20191201_S30_T37QDU_2019307T075009_9_1.tif,hls_train/hls_train/seg_maps/seg_map_20191201_S30_T37QDU_2019307T075009_9_1.tif
hls_train/hls_train/chips/chip_20160501_L30_T42RTP_2016095T060233_8_10.tif,hls_train/hls_train/seg_maps/seg_map_20160501_L30_T42RTP_2016095T060233_8_10.tif
hls_train/hls_train/chips/chip_20191001_S30_T42RXP_2019244T055639_2_4.tif,hls_train/hls_train/seg_maps/seg_map_20191001_S30_T42RXP_2019244T055639_2_4.tif
hls_train/hls_train/chips/chip_20200401_S30_T40QEM_2020061T063809_2_8.tif,hls_train/hls_train/seg_maps/seg_map_20200401_S30_T40QEM_2020061T063809_2_8.tif
hls_train/hls_train/chips/chip_20200801_S30_T43RDN_2020183T053649_11_12.tif,hls_train/hls_train/seg_maps/seg_map_20200801_S30_T43RDN_2020183T053649_11_12.tif
hls_train/hls_train/chips/chip_20161101_S30_T28QCK_2016277T115222_5_12.tif,hls_train/hls_train/seg_maps/seg_map_20161101_S30_T28QCK_2016277T115222_5_12.tif
hls_train/hls_train/chips/chip_20191101_L30_T36QYL_2019275T080740_1_3.tif,hls_train/hls_train/seg_maps/seg_map_20191101_L30_T36QYL_2019275T080740_1_3.tif
hls_train/hls_train/chips/chip_20200601_L30_T40RGV_2020125T063139_11_7.tif,hls_train/hls_train/seg_maps/seg_map_20200601_L30_T40RGV_2020125T063139_11_7.tif
hls_train/hls_train/chips/chip_20200401_S30_T42RTT_2020062T060749_1_4.tif,hls_train/hls_train/seg_maps/seg_map_20200401_S30_T42RTT_2020062T060749_1_4.tif
hls_train/hls_train/chips/chip_20200201_L30_T40RCR_2020002T065146_3_8.tif,hls_train/hls_train/seg_maps/seg_map_20200201_L30_T40RCR_2020002T065146_3_8.tif
hls_train/hls_train/chips/chip_20170501_L30_T38RLP_2017090T073511_8_8.tif,hls_train/hls_train/seg_maps/seg_map_20170501_L30_T38RLP_2017090T073511_8_8.tif
hls_train/hls_train/chips/chip_20190501_S30_T38RLP_2019089T073611_11_4.tif,hls_train/hls_train/seg_maps/seg_map_20190501_S30_T38RLP_2019089T073611_11_4.tif
hls_train/hls_train/chips/chip_20190501_S30_T41RKL_2019091T063631_1_12.tif,hls_train/hls_train/seg_maps/seg_map_20190501_S30_T41RKL_2019091T063631_1_12.tif
hls_train/hls_train/chips/chip_20200801_S30_T43RDM_2020183T053649_8_11.tif,hls_train/hls_train/seg_maps/seg_map_20200801_S30_T43RDM_2020183T053649_8_11.tif
hls_train/hls_train/chips/chip_20190601_S30_T38QPL_2019121T072629_9_5.tif,hls_train/hls_train/seg_maps/seg_map_20190601_S30_T38QPL_2019121T072629_9_5.tif
hls_train/hls_train/chips/chip_20191001_S30_T42RXQ_2019244T055639_4_5.tif,hls_train/hls_train/seg_maps/seg_map_20191001_S30_T42RXQ_2019244T055639_4_5.tif
hls_train/hls_train/chips/chip_20170101_S30_T41RKL_2016337T064232_6_11.tif,hls_train/hls_train/seg_maps/seg_map_20170101_S30_T41RKL_2016337T064232_6_11.tif
hls_train/hls_train/chips/chip_20160301_S30_T43RBJ_2016032T055052_6_11.tif,hls_train/hls_train/seg_maps/seg_map_20160301_S30_T43RBJ_2016032T055052_6_11.tif
hls_train/hls_train/chips/chip_20170101_L30_T43RBK_2016339T053806_3_2.tif,hls_train/hls_train/seg_maps/seg_map_20170101_L30_T43RBK_2016339T053806_3_2.tif
hls_train/hls_train/chips/chip_20160201_L30_T37QBE_2016004T080113_0_12.tif,hls_train/hls_train/seg_maps/seg_map_20160201_L30_T37QBE_2016004T080113_0_12.tif
hls_train/hls_train/chips/chip_20180201_S30_T37QFC_2018002T075319_0_5.tif,hls_train/hls_train/seg_maps/seg_map_20180201_S30_T37QFC_2018002T075319_0_5.tif
hls_train/hls_train/chips/chip_20200601_L30_T37NCD_2020122T074714_2_6.tif,hls_train/hls_train/seg_maps/seg_map_20200601_L30_T37NCD_2020122T074714_2_6.tif
hls_train/hls_train/chips/chip_20180901_L30_T42RWQ_2018214T054927_12_5.tif,hls_train/hls_train/seg_maps/seg_map_20180901_L30_T42RWQ_2018214T054927_12_5.tif
hls_train/hls_train/chips/chip_20200301_L30_T37QBE_2020031T080113_8_7.tif,hls_train/hls_train/seg_maps/seg_map_20200301_L30_T37QBE_2020031T080113_8_7.tif
hls_train/hls_train/chips/chip_20191001_L30_T42RYR_2019242T054409_2_9.tif,hls_train/hls_train/seg_maps/seg_map_20191001_L30_T42RYR_2019242T054409_2_9.tif
hls_train/hls_train/chips/chip_20190201_S30_T36QZK_2019003T081329_0_3.tif,hls_train/hls_train/seg_maps/seg_map_20190201_S30_T36QZK_2019003T081329_0_3.tif
hls_train/hls_train/chips/chip_20201201_S30_T36QWF_2020308T081109_10_7.tif,hls_train/hls_train/seg_maps/seg_map_20201201_S30_T36QWF_2020308T081109_10_7.tif
hls_train/hls_train/chips/chip_20180301_S30_T42RTS_2018032T061049_5_10.tif,hls_train/hls_train/seg_maps/seg_map_20180301_S30_T42RTS_2018032T061049_5_10.tif
hls_train/hls_train/chips/chip_20171101_S30_T37QGB_2017274T075159_3_3.tif,hls_train/hls_train/seg_maps/seg_map_20171101_S30_T37QGB_2017274T075159_3_3.tif
hls_train/hls_train/chips/chip_20190501_S30_T39PTT_2019090T070621_6_7.tif,hls_train/hls_train/seg_maps/seg_map_20190501_S30_T39PTT_2019090T070621_6_7.tif
hls_train/hls_train/chips/chip_20200701_S30_T36QXE_2020153T080611_5_6.tif,hls_train/hls_train/seg_maps/seg_map_20200701_S30_T36QXE_2020153T080611_5_6.tif
hls_train/hls_train/chips/chip_20200601_S30_T43RCL_2020123T053639_0_5.tif,hls_train/hls_train/seg_maps/seg_map_20200601_S30_T43RCL_2020123T053639_0_5.tif
hls_train/hls_train/chips/chip_20200801_S30_T42RTP_2020182T060639_9_7.tif,hls_train/hls_train/seg_maps/seg_map_20200801_S30_T42RTP_2020182T060639_9_7.tif
hls_train/hls_train/chips/chip_20201201_S30_T40RFR_2020306T064031_6_5.tif,hls_train/hls_train/seg_maps/seg_map_20201201_S30_T40RFR_2020306T064031_6_5.tif
hls_train/hls_train/chips/chip_20200501_L30_T38RMQ_2020092T072843_1_11.tif,hls_train/hls_train/seg_maps/seg_map_20200501_L30_T38RMQ_2020092T072843_1_11.tif
hls_train/hls_train/chips/chip_20180801_L30_T42RVQ_2018182T054912_9_4.tif,hls_train/hls_train/seg_maps/seg_map_20180801_L30_T42RVQ_2018182T054912_9_4.tif
hls_train/hls_train/chips/chip_20170401_S30_T38RLP_2017059T075211_10_7.tif,hls_train/hls_train/seg_maps/seg_map_20170401_S30_T38RLP_2017059T075211_10_7.tif
hls_train/hls_train/chips/chip_20160701_S30_T28QFH_2016151T112122_12_3.tif,hls_train/hls_train/seg_maps/seg_map_20160701_S30_T28QFH_2016151T112122_12_3.tif
hls_train/hls_train/chips/chip_20190501_L30_T43RBL_2019091T053719_4_11.tif,hls_train/hls_train/seg_maps/seg_map_20190501_L30_T43RBL_2019091T053719_4_11.tif
hls_train/hls_train/chips/chip_20170801_S30_T38PMV_2017183T071731_4_7.tif,hls_train/hls_train/seg_maps/seg_map_20170801_S30_T38PMV_2017183T071731_4_7.tif
hls_train/hls_train/chips/chip_20200501_S30_T43RCP_2020091T054631_10_4.tif,hls_train/hls_train/seg_maps/seg_map_20200501_S30_T43RCP_2020091T054631_10_4.tif
hls_train/hls_train/chips/chip_20191001_S30_T42QVM_2019244T055639_10_9.tif,hls_train/hls_train/seg_maps/seg_map_20191001_S30_T42QVM_2019244T055639_10_9.tif
hls_train/hls_train/chips/chip_20160101_L30_T29RKH_2015337T111814_2_5.tif,hls_train/hls_train/seg_maps/seg_map_20160101_L30_T29RKH_2015337T111814_2_5.tif
hls_train/hls_train/chips/chip_20200901_S30_T37PFP_2020214T073621_0_3.tif,hls_train/hls_train/seg_maps/seg_map_20200901_S30_T37PFP_2020214T073621_0_3.tif
hls_train/hls_train/chips/chip_20190101_L30_T42RYQ_2018335T054353_7_8.tif,hls_train/hls_train/seg_maps/seg_map_20190101_L30_T42RYQ_2018335T054353_7_8.tif
hls_train/hls_train/chips/chip_20200901_S30_T37PFN_2020214T073621_3_1.tif,hls_train/hls_train/seg_maps/seg_map_20200901_S30_T37PFN_2020214T073621_3_1.tif
hls_train/hls_train/chips/chip_20200401_L30_T41RLJ_2020063T062123_8_12.tif,hls_train/hls_train/seg_maps/seg_map_20200401_L30_T41RLJ_2020063T062123_8_12.tif
hls_train/hls_train/chips/chip_20190101_L30_T36QYL_2018336T080713_9_8.tif,hls_train/hls_train/seg_maps/seg_map_20190101_L30_T36QYL_2018336T080713_9_8.tif
hls_train/hls_train/chips/chip_20190801_S30_T43RCM_2019183T053651_5_1.tif,hls_train/hls_train/seg_maps/seg_map_20190801_S30_T43RCM_2019183T053651_5_1.tif
hls_train/hls_train/chips/chip_20190801_S30_T43RCM_2019183T053651_12_1.tif,hls_train/hls_train/seg_maps/seg_map_20190801_S30_T43RCM_2019183T053651_12_1.tif
hls_train/hls_train/chips/chip_20171201_S30_T43REL_2017305T052939_1_7.tif,hls_train/hls_train/seg_maps/seg_map_20171201_S30_T43REL_2017305T052939_1_7.tif
hls_train/hls_train/chips/chip_20190501_S30_T42RTN_2019092T060631_10_2.tif,hls_train/hls_train/seg_maps/seg_map_20190501_S30_T42RTN_2019092T060631_10_2.tif
hls_train/hls_train/chips/chip_20190201_S30_T37QDV_2019002T075321_6_3.tif,hls_train/hls_train/seg_maps/seg_map_20190201_S30_T37QDV_2019002T075321_6_3.tif
hls_train/hls_train/chips/chip_20190301_S30_T37RCJ_2019030T080159_3_10.tif,hls_train/hls_train/seg_maps/seg_map_20190301_S30_T37RCJ_2019030T080159_3_10.tif
hls_train/hls_train/chips/chip_20201101_S30_T36QVF_2020276T081801_12_10.tif,hls_train/hls_train/seg_maps/seg_map_20201101_S30_T36QVF_2020276T081801_12_10.tif
hls_train/hls_train/chips/chip_20191201_S30_T41RKH_2019303T062959_10_0.tif,hls_train/hls_train/seg_maps/seg_map_20191201_S30_T41RKH_2019303T062959_10_0.tif
hls_train/hls_train/chips/chip_20201101_L30_T28QDF_2020278T112635_5_7.tif,hls_train/hls_train/seg_maps/seg_map_20201101_L30_T28QDF_2020278T112635_5_7.tif
hls_train/hls_train/chips/chip_20161201_L30_T38QKE_2016305T073146_2_8.tif,hls_train/hls_train/seg_maps/seg_map_20161201_L30_T38QKE_2016305T073146_2_8.tif
hls_train/hls_train/chips/chip_20180901_L30_T42RVQ_2018214T054927_12_0.tif,hls_train/hls_train/seg_maps/seg_map_20180901_L30_T42RVQ_2018214T054927_12_0.tif
hls_train/hls_train/chips/chip_20191201_S30_T37QGC_2019304T074009_0_12.tif,hls_train/hls_train/seg_maps/seg_map_20191201_S30_T37QGC_2019304T074009_0_12.tif
hls_train/hls_train/chips/chip_20191001_S30_T42RXR_2019244T055639_7_3.tif,hls_train/hls_train/seg_maps/seg_map_20191001_S30_T42RXR_2019244T055639_7_3.tif
hls_train/hls_train/chips/chip_20200501_L30_T42RYV_2020092T054839_7_3.tif,hls_train/hls_train/seg_maps/seg_map_20200501_L30_T42RYV_2020092T054839_7_3.tif
hls_train/hls_train/chips/chip_20200401_S30_T41RQN_2020062T060749_11_4.tif,hls_train/hls_train/seg_maps/seg_map_20200401_S30_T41RQN_2020062T060749_11_4.tif
hls_train/hls_train/chips/chip_20200701_S30_T43RDN_2020153T053649_6_11.tif,hls_train/hls_train/seg_maps/seg_map_20200701_S30_T43RDN_2020153T053649_6_11.tif
hls_train/hls_train/chips/chip_20200701_L30_T41RPK_2020152T061421_2_2.tif,hls_train/hls_train/seg_maps/seg_map_20200701_L30_T41RPK_2020152T061421_2_2.tif
hls_train/hls_train/chips/chip_20160501_L30_T42RTP_2016095T060233_8_7.tif,hls_train/hls_train/seg_maps/seg_map_20160501_L30_T42RTP_2016095T060233_8_7.tif
hls_train/hls_train/chips/chip_20200601_S30_T38NPM_2020125T070631_9_2.tif,hls_train/hls_train/seg_maps/seg_map_20200601_S30_T38NPM_2020125T070631_9_2.tif
hls_train/hls_train/chips/chip_20200601_S30_T39RUQ_2020123T071619_5_9.tif,hls_train/hls_train/seg_maps/seg_map_20200601_S30_T39RUQ_2020123T071619_5_9.tif
hls_train/hls_train/chips/chip_20160401_L30_T43RCJ_2016060T053154_1_2.tif,hls_train/hls_train/seg_maps/seg_map_20160401_L30_T43RCJ_2016060T053154_1_2.tif
hls_train/hls_train/chips/chip_20201101_L30_T39NUJ_2020274T065726_7_8.tif,hls_train/hls_train/seg_maps/seg_map_20201101_L30_T39NUJ_2020274T065726_7_8.tif
hls_train/hls_train/chips/chip_20190901_S30_T37QGB_2019214T073619_0_3.tif,hls_train/hls_train/seg_maps/seg_map_20190901_S30_T37QGB_2019214T073619_0_3.tif
hls_train/hls_train/chips/chip_20160601_L30_T43RCJ_2016124T053138_3_1.tif,hls_train/hls_train/seg_maps/seg_map_20160601_L30_T43RCJ_2016124T053138_3_1.tif
hls_train/hls_train/chips/chip_20200701_S30_T42RWP_2020154T055641_9_12.tif,hls_train/hls_train/seg_maps/seg_map_20200701_S30_T42RWP_2020154T055641_9_12.tif
hls_train/hls_train/chips/chip_20170201_L30_T37QBC_2016365T075558_1_9.tif,hls_train/hls_train/seg_maps/seg_map_20170201_L30_T37QBC_2016365T075558_1_9.tif
hls_train/hls_train/chips/chip_20191101_S30_T28QGH_2019275T112121_0_12.tif,hls_train/hls_train/seg_maps/seg_map_20191101_S30_T28QGH_2019275T112121_0_12.tif
hls_train/hls_train/chips/chip_20180601_L30_T31RCN_2018122T102026_11_0.tif,hls_train/hls_train/seg_maps/seg_map_20180601_L30_T31RCN_2018122T102026_11_0.tif
hls_train/hls_train/chips/chip_20200501_L30_T42SYB_2020092T054815_4_11.tif,hls_train/hls_train/seg_maps/seg_map_20200501_L30_T42SYB_2020092T054815_4_11.tif
hls_train/hls_train/chips/chip_20201101_S30_T43RBK_2020276T054649_9_8.tif,hls_train/hls_train/seg_maps/seg_map_20201101_S30_T43RBK_2020276T054649_9_8.tif
hls_train/hls_train/chips/chip_20170401_L30_T43RCK_2017062T053126_8_0.tif,hls_train/hls_train/seg_maps/seg_map_20170401_L30_T43RCK_2017062T053126_8_0.tif
hls_train/hls_train/chips/chip_20191101_S30_T37QGB_2019274T073719_1_2.tif,hls_train/hls_train/seg_maps/seg_map_20191101_S30_T37QGB_2019274T073719_1_2.tif
hls_train/hls_train/chips/chip_20180701_S30_T36PTC_2018151T081559_5_4.tif,hls_train/hls_train/seg_maps/seg_map_20180701_S30_T36PTC_2018151T081559_5_4.tif
hls_train/hls_train/chips/chip_20161101_S30_T28QDK_2016274T113312_12_9.tif,hls_train/hls_train/seg_maps/seg_map_20161101_S30_T28QDK_2016274T113312_12_9.tif
hls_train/hls_train/chips/chip_20170201_L30_T37QCB_2016365T075558_0_1.tif,hls_train/hls_train/seg_maps/seg_map_20170201_L30_T37QCB_2016365T075558_0_1.tif
hls_train/hls_train/chips/chip_20201201_S30_T37QBE_2020305T080049_5_5.tif,hls_train/hls_train/seg_maps/seg_map_20201201_S30_T37QBE_2020305T080049_5_5.tif
hls_train/hls_train/chips/chip_20180301_L30_T42RYQ_2018031T054351_12_2.tif,hls_train/hls_train/seg_maps/seg_map_20180301_L30_T42RYQ_2018031T054351_12_2.tif
hls_train/hls_train/chips/chip_20181001_S30_T28QCJ_2018243T113321_11_1.tif,hls_train/hls_train/seg_maps/seg_map_20181001_S30_T28QCJ_2018243T113321_11_1.tif
hls_train/hls_train/chips/chip_20200501_L30_T42SYA_2020092T054815_5_0.tif,hls_train/hls_train/seg_maps/seg_map_20200501_L30_T42SYA_2020092T054815_5_0.tif
hls_train/hls_train/chips/chip_20190701_S30_T42RXN_2019151T054649_7_12.tif,hls_train/hls_train/seg_maps/seg_map_20190701_S30_T42RXN_2019151T054649_7_12.tif
hls_train/hls_train/chips/chip_20200101_L30_T37QGB_2019336T073731_3_10.tif,hls_train/hls_train/seg_maps/seg_map_20200101_L30_T37QGB_2019336T073731_3_10.tif
hls_train/hls_train/chips/chip_20171001_L30_T42RXR_2017243T054951_3_1.tif,hls_train/hls_train/seg_maps/seg_map_20171001_L30_T42RXR_2017243T054951_3_1.tif
hls_train/hls_train/chips/chip_20200201_L30_T40RCQ_2020002T065209_0_5.tif,hls_train/hls_train/seg_maps/seg_map_20200201_L30_T40RCQ_2020002T065209_0_5.tif
hls_train/hls_train/chips/chip_20190101_S30_T37QCB_2018335T080259_2_6.tif,hls_train/hls_train/seg_maps/seg_map_20190101_S30_T37QCB_2018335T080259_2_6.tif
hls_train/hls_train/chips/chip_20200901_S30_T40RFR_2020214T064629_0_6.tif,hls_train/hls_train/seg_maps/seg_map_20200901_S30_T40RFR_2020214T064629_0_6.tif
hls_train/hls_train/chips/chip_20190801_S30_T43RCN_2019183T053651_10_11.tif,hls_train/hls_train/seg_maps/seg_map_20190801_S30_T43RCN_2019183T053651_10_11.tif
hls_train/hls_train/chips/chip_20200501_S30_T38PNS_2020093T071619_2_5.tif,hls_train/hls_train/seg_maps/seg_map_20200501_S30_T38PNS_2020093T071619_2_5.tif
hls_train/hls_train/chips/chip_20160801_L30_T40REP_2016185T063951_10_7.tif,hls_train/hls_train/seg_maps/seg_map_20160801_L30_T40REP_2016185T063951_10_7.tif
hls_train/hls_train/chips/chip_20190701_S30_T42RYR_2019151T054649_12_9.tif,hls_train/hls_train/seg_maps/seg_map_20190701_S30_T42RYR_2019151T054649_12_9.tif
hls_train/hls_train/chips/chip_20190801_S30_T43RCM_2019183T053651_8_4.tif,hls_train/hls_train/seg_maps/seg_map_20190801_S30_T43RCM_2019183T053651_8_4.tif
hls_train/hls_train/chips/chip_20200101_L30_T37QGA_2019336T073755_8_4.tif,hls_train/hls_train/seg_maps/seg_map_20200101_L30_T37QGA_2019336T073755_8_4.tif
hls_train/hls_train/chips/chip_20160501_L30_T42RTP_2016095T060233_9_12.tif,hls_train/hls_train/seg_maps/seg_map_20160501_L30_T42RTP_2016095T060233_9_12.tif
hls_train/hls_train/chips/chip_20200501_S30_T38PNC_2020093T071619_2_10.tif,hls_train/hls_train/seg_maps/seg_map_20200501_S30_T38PNC_2020093T071619_2_10.tif
hls_train/hls_train/chips/chip_20201101_S30_T40RCQ_2020274T064659_0_6.tif,hls_train/hls_train/seg_maps/seg_map_20201101_S30_T40RCQ_2020274T064659_0_6.tif
hls_train/hls_train/chips/chip_20191001_S30_T37QGA_2019244T073619_6_1.tif,hls_train/hls_train/seg_maps/seg_map_20191001_S30_T37QGA_2019244T073619_6_1.tif
hls_train/hls_train/chips/chip_20170301_S30_T39PTR_2017030T071301_3_5.tif,hls_train/hls_train/seg_maps/seg_map_20170301_S30_T39PTR_2017030T071301_3_5.tif
hls_train/hls_train/chips/chip_20190701_S30_T43RCL_2019151T054649_3_1.tif,hls_train/hls_train/seg_maps/seg_map_20190701_S30_T43RCL_2019151T054649_3_1.tif
